VIX,COPP,3M_R,US_TRY,BIG_IX,SMALL_IX,SENTI,TEMP,RAIN,OIL,timestep
14.3084765818,81.9742569105,0.102879310973,0.222092679111,152.239766531,186.79012704,67.3015307947,59.512601839,0.0,57.292822791,1966
13.9608735783,77.4947575921,0.102279577708,0.222521416125,152.87787249,187.43850656,67.9113516926,62.9970472646,0.0547662021216,54.88069417,1967
14.3723623492,73.6247128796,0.102657395498,0.229459896161,153.439299832,187.995355112,67.4621562603,63.9264584737,0.278166673565,50.4684566671,1968
13.5981768114,88.2105891601,0.102498664175,0.234666506338,153.982341625,188.7328223,67.9450075655,58.9124626432,0.157320098148,47.0566825732,1969
14.3337001391,82.0384757618,0.103092020487,0.23298435025,153.605649719,188.485253969,66.6176103139,51.9932464262,0.6677539439,47.0732776192,1970
15.0100181284,76.1766882118,0.102473148377,0.236097098256,153.079090489,188.306017783,65.0729980207,62.7580938178,0.323589351878,53.2654863192,1971
15.0784091123,85.8761156635,0.10378523257,0.235788615454,153.690730842,189.135875712,64.737987392,54.8480747111,0.0604892129344,51.4874441618,1972
14.7100352959,80.0533853529,0.103720300982,0.239009423344,153.31442835,188.88154988,65.4690343046,60.0290097603,0.397735438012,53.6114610281,1973
15.4125576413,73.1793899391,0.103739343085,0.23742004193,152.951860471,188.590162982,65.1838931128,62.5120575351,0.0,53.5650373605,1974
15.0590592301,83.9525299042,0.103323049375,0.227167792707,152.537802925,188.249506564,64.2586107316,59.7618553038,0.557878808871,58.3275702966,1975
15.1635823904,77.5998558205,0.102486639037,0.227630004101,153.088167279,188.881638779,65.6252627518,71.0465649222,0.430194225075,74.0857997187,1976
15.726122541,71.9182534732,0.101808073973,0.218085058422,153.68851961,189.648461469,65.4027648033,59.0447524121,0.914450552528,74.7057501492,1977
15.0213955766,80.4929618801,0.102421067253,0.221285560167,154.253585622,190.425144126,66.1850158415,56.9315330407,0.14065000329,74.0135740595,1978
14.2351432053,75.5300813032,0.103304212362,0.220890074026,154.725298398,191.087888309,65.6184754249,58.8224297944,0.56770046864,79.7366728271,1979
14.0140884271,70.2832358131,0.102702571964,0.229278785049,155.316681115,192.062327777,65.8489416843,65.0834778526,0.0,80.3599195361,1980
14.4060617244,85.0342035061,0.102956789881,0.226339871629,154.877039398,191.745045967,65.4694562355,62.2597547803,0.635118699501,104.454570402,1981
15.9023940712,82.0561730134,0.102629440837,0.223850603059,154.430877446,191.672448619,65.3574367322,70.709399841,0.0,84.1583370573,1982
14.6093613098,78.0712109168,0.103094467989,0.219096335611,155.039425877,192.266669579,66.0812981501,65.7909464603,0.0249828592448,98.2607668318,1983
15.6004127314,84.5636999375,0.103590839028,0.215467727981,154.545338742,192.007554356,65.8283617329,65.1206162778,0.0,100.897422042,1984
15.3886324948,78.4562225274,0.104472937033,0.225741341797,155.1279559,192.594303241,65.3986478941,72.9936105841,0.425807394501,104.947754995,1985
14.8070627033,86.4108766004,0.104925171967,0.228189583529,155.619923084,193.101235485,65.5361874729,74.0601855749,0.69919338879,99.3692667333,1986
14.8360605985,81.1766878608,0.10587483692,0.231863191101,155.180440788,192.974363048,66.2701837617,72.0399286878,0.264768689937,88.8671249799,1987
13.6020774655,74.9010267293,0.105936173475,0.237424833643,155.789154767,193.726017104,69.8039395574,66.7101310641,0.247595873034,67.1199655789,1988
14.3481049915,88.05305934,0.106626930621,0.238987374044,156.469918732,194.505948742,69.8843599936,71.5351556248,0.0489170634224,61.6582333383,1989
14.2332454907,80.9974500135,0.106511474288,0.231913124601,155.973418514,193.845061191,70.3803554106,65.6568426291,0.0,62.3128108134,1990
14.4827064528,73.464464197,0.106206750253,0.22956822376,155.619871067,193.152103503,69.4683283794,71.8898671978,0.0955198279894,53.0430772076,1991
15.0016059525,85.9997513088,0.106497195044,0.239810444721,155.18184296,192.647234476,68.7574483151,74.3518076931,0.0,70.3386694065,1992
14.528823887,79.8942990141,0.107332216855,0.240105808044,154.737064317,192.249195397,69.9895204759,69.9284306449,0.32269837416,66.3150478719,1993
15.005944468,72.4653446224,0.108036530886,0.247577914692,154.31309613,191.865354267,70.7858525394,69.3731095294,0.0,61.0712999122,1994
14.9183141148,77.8089505283,0.108478202358,0.255465125589,154.892707795,192.405430238,69.4869208878,74.9679606988,0.0309833907303,77.9654698786,1995
15.51821581,73.8220435233,0.108269481068,0.244868194299,155.448239796,192.946962875,69.6508988013,70.4947005972,0.174916770389,59.55633734,1996
13.9175469865,86.1394876091,0.107911595832,0.247184798834,155.104563364,192.818579824,70.5530380176,75.8800561585,0.346508489101,62.1962997722,1997
13.6234089566,80.1195251348,0.107918950478,0.250543731916,154.690983252,192.645151886,68.6282870205,71.8887386943,0.0,82.7696405698,1998
14.9188577145,72.8162543384,0.107860648913,0.25578277635,155.225920291,193.424386263,67.2572182345,67.9774398491,0.122500289186,59.1139859058,1999
14.9714883632,85.7052710567,0.10740197745,0.254451037783,154.764866434,192.921402917,66.7323268044,77.0694723165,0.49794127405,73.4522785576,2000
14.5362585574,82.5280993412,0.108360087997,0.253448066023,154.361887358,192.529807546,67.2524895282,69.3800105741,0.575436565461,89.6824325011,2001
13.3844917868,75.6575427512,0.108938441383,0.255327719987,154.974651451,193.485047234,67.3318694221,68.1959602773,0.0,119.10484268,2002
13.4681916526,88.5524876586,0.108530776242,0.257687867938,154.618757315,193.149577323,66.3962228584,81.0669881062,0.403652240912,130.887885797,2003
14.2668116382,83.1670868743,0.108792348588,0.260260521534,155.174600077,193.797756787,68.4924768804,76.8425994893,0.0,93.5943896178,2004
15.2035093838,77.5639169802,0.107997095829,0.269765914298,155.752602493,194.410089031,68.8405132746,67.181748246,0.447311007597,67.8075332601,2005
14.7204812123,85.3418869852,0.107445767506,0.264055943301,156.451194343,194.83700101,70.0591039908,71.3871663254,0.0,68.3216239023,2006
14.1186663871,80.7718890457,0.107063229198,0.260924559879,157.016896192,195.201846802,70.0732505558,73.1404902047,0.160854803529,55.794708423,2007
13.9353544742,74.9595749285,0.107085833464,0.263379813135,157.554218045,195.934027449,69.0822182395,67.6354157017,0.0,60.6217171485,2008
13.3234898106,85.775660185,0.105807201088,0.267178057594,157.154687553,195.640908808,68.4558350178,79.1850767587,0.568124980454,84.9900552976,2009
12.6835857973,81.0068949806,0.104974223058,0.263474292521,157.62278709,196.107094377,70.8239312443,77.667357501,0.234843293777,76.6825534532,2010
13.2275687081,75.4122536858,0.104980057248,0.265334670075,158.207980863,196.63172039,72.9184696516,74.6672502046,0.24581355869,73.7722078008,2011
15.1869050426,84.9168893527,0.104428610711,0.269828756357,158.801382665,197.547418199,73.86094002,74.8864022979,0.0,79.7006557258,2012
13.6669551951,79.3561590433,0.104384256524,0.27305202655,159.461578715,198.10246569,74.5331942814,70.4830086072,0.0,109.195937603,2013
13.7048327482,71.5823223848,0.10382695795,0.270342283899,160.035986182,198.527182125,75.8458582888,71.5094536506,0.842646518079,124.83731861,2014
13.7418974658,83.1417858184,0.103282620386,0.28077326558,160.633210783,199.207272176,75.8428415746,73.0296038445,0.714016674449,94.0735790607,2015
13.1674868909,78.7339906701,0.103235183401,0.272199157451,161.15600463,199.972772257,75.2916766624,75.20568532,0.822853988702,90.2829330045,2016
12.3602170077,72.8706942337,0.103737169939,0.275628336194,160.698879678,199.677332202,74.728424149,73.4755245131,0.0199000187851,81.7332252718,2017
13.381243601,84.2493375272,0.102926632875,0.274495639654,160.307337674,199.255942215,73.6405108401,70.4602346988,0.0628461800233,100.325455131,2018
13.392887096,80.0273921886,0.103170864767,0.272128386677,159.964067245,198.799865533,73.1557375612,80.9910225397,0.0671614258706,86.2620893694,2019
14.780343364,73.0131103329,0.103898983353,0.276447839775,160.492550663,199.449302465,74.3490436871,74.4811557379,0.166733164809,96.5446908261,2020
15.4895645933,86.8137792758,0.103810737101,0.280244631216,160.997671039,200.043411293,74.9722385743,80.7218409682,0.0,93.2088718786,2021
14.4743517546,80.1967704096,0.104153641718,0.284272075177,161.534926984,200.527410754,73.5729761667,78.5501028742,0.0,91.7989969973,2022
14.7403744611,73.7235245568,0.103804911187,0.280404109125,161.152833495,200.307335354,72.5956022118,68.2579933108,0.0,79.8448021256,2023
15.0003046822,82.3336667041,0.104346754287,0.285374702804,160.709399755,199.885758404,72.9242620887,69.1629402146,0.045442162079,67.3900294894,2024
15.8167938778,76.6678296716,0.103717183438,0.28261285246,161.322024377,200.464562853,74.1410405598,72.1864657992,1.0,68.5553279563,2025
15.3788725828,71.8541456249,0.1039429886,0.292603486386,160.895834524,200.114856889,73.1832950188,73.3574486479,0.0,89.5028037875,2026
16.7782975749,79.049359508,0.102972592436,0.295695073778,161.457575905,200.419211461,72.2486353955,70.3524501071,1.0,117.89732933,2027
16.0592862516,74.1880024972,0.102935402664,0.293390351246,161.937165666,201.292276121,71.796824125,67.2007648494,0.321731954249,136.464968349,2028
16.199486789,68.7101210615,0.103022624734,0.287520944723,162.527921178,201.952296689,71.3485133574,67.7224949698,0.0,87.7789551938,2029
15.7901861373,81.1662223565,0.102611020859,0.282731328171,163.148546951,202.517089607,73.0153083681,72.5869430923,0.53445732387,72.8945477298,2030
15.8056429644,76.2752256385,0.103253180352,0.287864866571,163.713699843,203.218965326,73.9741640834,78.2013767827,0.174950804614,60.3806270909,2031
15.1691744646,72.4385534762,0.102977926819,0.290020674353,164.312039281,204.050527594,73.801565346,73.6910752545,1.0,62.8482391973,2032
13.6076882309,85.7784205228,0.102731059548,0.291713488916,164.888923876,204.556313964,74.3961148115,82.5202516617,0.0,60.1513762534,2033
14.1309131871,77.7769864165,0.102969484579,0.286967316759,164.500387392,204.221071712,73.6575730063,67.5605325992,0.632266714679,54.3582245613,2034
14.4039136135,72.1033430579,0.102868089131,0.289006267087,165.117082339,204.803025561,73.5456021995,78.7525546184,0.0871257112803,63.4940934877,2035
14.6368731518,80.1877143225,0.103105823882,0.288494779887,164.724684025,204.565605179,71.9823616642,72.4765202862,1.0,62.9377401957,2036
14.758266318,74.0658499598,0.10395870527,0.286041529497,164.16702005,204.064007791,72.397596153,70.7798903149,0.0540278937563,76.8972100854,2037
15.2456612597,68.7725851597,0.103584751377,0.291442749283,164.743270984,204.874275773,72.7153162199,74.0167820089,0.353640393039,93.7939189829,2038
15.9660326395,81.6879296733,0.104778366406,0.291304167815,165.369526586,205.357386902,73.6086096532,65.7634969765,0.341491533779,119.535018687,2039
16.1465181967,77.3518223715,0.104749036845,0.291605254901,164.94620888,204.875903381,72.6778886462,63.7151287479,0.0,94.698446485,2040
15.1896123493,71.2333635528,0.104521749883,0.302010120101,165.552403954,205.527688551,76.1344520324,70.9059196832,0.0,77.7405035655,2041
15.6563848868,80.0206826909,0.105444756411,0.306236374876,166.173813574,206.513938396,75.4988012425,64.9880676546,0.668349100532,86.010581432,2042
14.7872866613,75.7439159019,0.104828019523,0.299339420339,166.776146141,207.058182734,75.7836653975,71.4815012758,0.363687537145,83.9396854819,2043
14.9006963416,69.5698114934,0.104256682556,0.295837889937,166.387722224,206.887697967,75.2789837071,71.2821731617,0.0,101.452336269,2044
15.7066710347,82.1703623672,0.10338527574,0.298675577825,165.949081288,206.461231958,74.7781040974,62.641152599,0.388883260525,73.4555668238,2045
15.154913554,76.5588069864,0.104098823077,0.303076417736,165.534714724,205.992252725,76.0312315638,65.8674892445,0.445084760301,51.9037600731,2046
15.5139549096,71.2110601243,0.10380663623,0.299219595663,165.130963005,205.724400486,75.6582004101,58.6341747287,0.0,61.0620408641,2047
15.6860912878,83.6506356506,0.103820314025,0.301056971197,164.705179641,205.130768212,75.0901121709,77.528010142,0.474808911857,74.8127373258,2048
14.2907973027,79.5966850106,0.103319564499,0.3045303548,165.283771015,205.961059295,76.0631584608,69.9683738645,0.883868101734,59.5586706878,2049
14.0247970564,74.764264143,0.103927451075,0.298537060757,165.940141644,206.788926118,77.661381943,67.7011839689,0.148357796402,69.8409116377,2050
15.0433531059,86.8808692767,0.104289162991,0.305565423354,165.513891199,205.968464187,77.5095000013,64.2189202631,0.0,65.1443198944,2051
15.3835649536,82.4527313302,0.104690973098,0.299667709205,166.013594815,206.588168177,78.952556711,67.7953547102,0.589569794464,70.8057985218,2052
16.6636182564,77.0266865591,0.103959681408,0.29831163758,165.499047505,206.079232185,80.366333804,73.5175289188,0.00533188772888,83.1458436347,2053
15.3408193307,86.3458253433,0.103602706155,0.290728585209,166.172424951,206.761679317,83.5994485539,64.4731435032,0.0,64.5558589996,2054
15.1704655318,81.9297304488,0.104554530917,0.285725784047,165.739846428,206.708046161,81.4984183935,64.2861335945,0.0,50.2939253798,2055
15.3852085668,75.630807233,0.104977186129,0.280116047352,166.318681575,207.252840495,82.5134664371,60.8483400777,0.0,63.3778489405,2056
14.6045702784,84.9080908257,0.10499896472,0.280650619234,165.941269221,206.690662568,81.3356321981,61.5915300925,0.57617331968,48.4982018646,2057
14.9389435288,79.3268097338,0.104645733857,0.279431762548,165.527833473,206.083183794,79.0060527537,56.0053427642,0.534739452576,46.5190163499,2058
14.3680152005,73.2418768683,0.10483040976,0.280686652885,166.121667372,206.68241948,78.736015148,62.8933689391,0.0,41.4245947206,2059
14.7268322122,86.4827243506,0.103923345708,0.285224921789,165.692422005,206.192497154,77.0725828934,60.6776433342,0.796127131966,56.5984443048,2060
14.0591931921,81.0099213624,0.1040147158,0.28420782158,166.339427821,206.939879391,76.112070093,58.2917570992,0.277848169559,57.5876034496,2061
15.596545647,75.9526838057,0.10454525976,0.285680853422,166.883677898,207.426588773,76.3702011287,59.475210039,0.0,60.0053808799,2062
15.438592367,85.3371248248,0.104273951986,0.277748985959,166.433291507,207.172326172,75.7966410869,57.5819467241,0.0,52.7427491186,2063
15.7649578549,81.5368858902,0.104009070156,0.289099869423,166.986662814,207.634059511,76.4614769297,61.2619705391,0.454585063163,64.764287005,2064
15.0268064656,76.0728840068,0.103440270752,0.284889977747,166.604582686,207.245604372,77.5517069781,59.1617331882,0.0,87.4316920625,2065
14.6630177172,86.2312002577,0.103502023172,0.29112529886,167.095918463,207.719297133,76.9010883854,63.7899291324,0.0,86.603126163,2066
22.2221962434,80.4691617199,0.103310834429,0.302484451914,167.692876616,208.185957382,76.6460455543,49.2015697192,1.0,96.880865208,2067
21.0466465846,74.9197204756,0.103524109138,0.296273099458,167.325552338,207.834501933,76.7297897032,58.905531096,0.998539810815,82.3430168068,2068
20.1257483535,83.8009772385,0.104609758285,0.288067553407,167.89027797,208.448149766,76.9973653836,57.589105833,0.201577500564,87.1852263587,2069
18.7592160104,76.3381059101,0.105034299109,0.29283049238,167.470494553,207.996569882,76.6789420799,52.1919446288,0.0,88.3341468087,2070
17.7556003259,83.4179940356,0.105089230395,0.300646515506,167.156618961,207.761710431,75.6407938034,57.1716506322,0.804370924108,108.434024121,2071
18.2804875629,76.6504335555,0.104484130943,0.30001662633,167.76530925,208.489537953,75.443963843,54.129976048,0.22446752085,60.5458087,2072
17.3131653706,87.7940353492,0.104732350741,0.300946803851,167.303585036,208.22389597,74.266863826,59.3173328514,0.729237675104,44.2283957057,2073
16.7268293217,80.8621971883,0.104970438155,0.305003103582,167.848742182,208.653101597,74.4118389126,54.1998075539,0.261303993728,47.1353767575,2074
15.551545106,75.2261358533,0.104578235935,0.300796892685,168.48215887,209.29703898,75.3756966913,48.7070287923,0.0202692060363,66.1107501231,2075
16.3252418247,85.2922374568,0.103799298146,0.296866422163,168.067334668,208.738786663,75.6081775295,56.6229100944,0.689819847488,56.6803692423,2076
16.6834352299,82.5185555736,0.103316902187,0.285702293577,168.697109234,209.445006855,75.1224442858,58.8567263414,0.908842990975,57.2695336368,2077
15.6646173623,75.4611380783,0.104070851345,0.287134997238,168.283906583,209.078213173,74.692474208,42.3153571984,0.0,66.0520399879,2078
15.3099350235,85.3004452781,0.103706566958,0.286958523194,167.79140533,208.653447844,74.5643999756,49.0246422268,0.830854034223,72.4638439005,2079
14.4452364325,80.1303338431,0.103730782607,0.292324734918,168.366912288,209.208624072,74.0882023974,50.0138703634,0.288581250028,86.4775008118,2080
13.7865486838,74.048621542,0.104563590322,0.291762745543,168.909018307,209.910354974,74.5753800502,47.0479204896,0.32993383873,92.5081555855,2081
13.9557722835,84.2344659876,0.104528580294,0.294954490594,169.476338141,210.450135848,74.7597771778,47.8272227187,0.348528739837,102.283505157,2082
13.9549081024,78.1079321221,0.105603731111,0.292290270416,169.998642965,210.934933232,76.072276303,50.0868486068,0.736829351924,94.4554141685,2083
14.5425418926,70.5943007341,0.104341142092,0.290095404684,169.530916361,210.468519952,75.7914612314,45.1627037188,0.909635623024,84.087785968,2084
15.0474209493,80.9827544299,0.103369401985,0.290258158802,169.180751164,210.007915006,75.7114071216,47.7408972881,0.882105487024,68.7255675293,2085
15.8078478535,76.7768277136,0.103183148188,0.296298157846,168.804873416,209.442131998,75.3566270439,46.7793839186,1.0,71.2496020106,2086
15.9142823835,70.9113622279,0.102650841813,0.28473345721,169.35161048,210.166091225,76.1891144743,48.2700401144,0.238054726277,87.7970820498,2087
15.9028138501,87.0343727292,0.102646677623,0.281289855963,169.882496234,210.763058429,76.0634021633,41.6189286045,0.908176497208,103.835546349,2088
15.4551929204,83.0830895054,0.102365294462,0.287823861036,170.514922316,211.055058729,75.8812577639,41.9994954343,0.604655935003,133.2557498,2089
16.1981467241,77.5921560488,0.102578896844,0.281085641055,171.073318358,211.921728769,77.2245723832,43.316822378,0.0,153.165348255,2090
16.1873651952,86.7262407041,0.102926830392,0.281111462972,171.671331377,212.592114942,76.7749644791,40.0666423802,0.169574226299,142.117422924,2091
16.4220906829,84.5354594398,0.102525625651,0.279343363218,172.291972219,213.344412367,77.1896030133,42.8716508673,0.90298108245,152.354484028,2092
15.4963162668,78.0486398795,0.101149998732,0.287638337363,171.90640479,212.990704523,76.4677707968,37.5476000751,0.138681626364,91.4718250765,2093
15.217262075,85.6365472545,0.100844157482,0.276108279823,171.468338881,212.70628478,74.3635542517,36.0448441173,0.86183642682,82.4502304362,2094
21.9331963407,81.2686200869,0.101249472335,0.280734976424,171.101051183,212.4451128,74.1729253167,29.1671436617,0.73965005219,83.4390951693,2095
20.3343963846,73.5894143194,0.102434752579,0.282926050313,170.552444115,212.027053559,73.2185280568,35.2098673832,0.927581030104,74.2068592241,2096
19.0670211419,86.3792234179,0.102788499959,0.275308125552,171.170959208,212.486646156,73.3206465162,42.8767065306,0.0562935106742,82.5008094067,2097
17.1848953569,82.704858421,0.102796778715,0.283204584564,170.691724088,211.907450995,73.5930568278,36.20641947,0.703594899763,61.6963764061,2098
16.1210454825,75.8980949107,0.103527426313,0.270938521975,171.339358623,212.502465555,72.9822266516,32.3598677606,0.307523145976,58.4655828954,2099
16.9004871444,87.7813190635,0.103900195415,0.2668500041,170.944048008,211.864283365,72.2258172621,33.3483022669,0.448638564752,53.3110800598,2100
17.0742834293,82.5538429411,0.10356664233,0.262551546739,170.582502472,211.426511643,71.4468926263,36.4031391024,0.451134724376,47.9983760361,2101
16.6526559234,76.5216060215,0.103150297592,0.264302031714,171.123501825,211.908669471,71.4550576494,41.9912629541,1.0,57.6705406381,2102
16.7050873486,86.9681182126,0.102984957894,0.257587866306,170.670057791,211.381791537,71.7734112428,25.6405451907,0.0,46.9759751846,2103
17.8218764434,80.8789076557,0.103021582884,0.252200599858,171.244276747,212.036192666,72.9545607957,27.433592055,0.485210677057,38.1175801397,2104
17.5294469019,74.9544472579,0.103234491598,0.253175963307,171.741864726,212.833639251,72.8856567061,29.8973990579,0.349583722378,48.4040481045,2105
15.5065100908,92.503064539,0.102890255461,0.238344047601,171.323071,212.579552786,72.2343689769,29.4862995717,0.986829079273,53.7666964383,2106
14.8470189451,85.0601348182,0.102703915548,0.238023718242,171.901332742,213.192887699,73.5608608654,32.6191327203,0.0,52.5421104504,2107
14.4097882828,79.5155445842,0.103651862424,0.23545613906,171.339065765,212.856064425,72.2539928643,32.9012428035,0.251295513963,60.494783576,2108
14.9623744029,84.6233316123,0.104170170347,0.242744892845,170.789277707,212.261443777,72.5318793844,41.3918513231,0.488076770378,57.081247455,2109
15.0238345682,79.1337212366,0.104223701071,0.24393015542,171.342236067,212.897407288,72.7574861558,32.0183634382,0.0,37.6748881622,2110
14.4616151338,89.2321694242,0.103889458913,0.244675888714,171.950729218,213.379677798,73.6000717208,39.542817156,0.486584499694,50.0260260644,2111
14.9747341215,83.6509322555,0.10458135666,0.245645757169,171.53008419,212.822622328,71.7267143833,31.1202663651,0.568907710354,44.2287786749,2112
15.2530231618,76.3607369114,0.104737032913,0.244093324103,172.120418217,213.733106495,71.9349353095,26.4143045027,0.0,63.6741274713,2113
16.1910930653,88.0541347537,0.105366749745,0.244195898006,172.661591467,214.49429838,70.3223567337,36.8005306102,0.559668980009,83.4999723567,2114
15.9294198544,82.2103872549,0.10520788649,0.239124330582,173.176064544,214.973617604,70.0271038718,29.6080231744,0.0,102.353929369,2115
16.765930999,76.07716756,0.104957414005,0.227593266713,173.783335788,215.501202095,70.6698546496,33.7764434373,0.609943896953,87.5167358041,2116
15.5637358324,87.4649006151,0.105392106915,0.228033722905,173.318161287,215.14104296,69.1935167333,30.0307536444,0.651004087883,104.83232965,2117
15.0687926934,82.548293465,0.10522283973,0.22992950743,172.998692918,214.758335552,67.3755078887,35.8723238288,0.153282809881,92.900919847,2118
15.4332695683,77.9664184776,0.105403726213,0.228145654845,172.50594848,214.292725683,67.7100699565,25.3960572668,0.59360412545,71.9983920002,2119
15.5400616887,90.4678446529,0.104464641421,0.22874674777,172.00615817,213.986649269,67.7140023892,35.0234574504,1.0,73.759187776,2120
15.7680765893,83.753972293,0.103785990867,0.228406054298,171.542921342,213.6822177,67.1427945804,28.9827753417,0.507761120559,58.7856049508,2121
15.139991084,77.4112024816,0.104229227713,0.237645420707,171.092031043,213.646161152,66.1027304054,28.1136370577,0.0823046512252,66.2917737878,2122
15.1947005261,85.1951715846,0.103408501735,0.229784366457,171.672457294,214.257732867,66.6886461911,30.6188148413,0.544243750027,59.6153110151,2123
14.5849347829,78.3610708071,0.103095581761,0.223616976595,171.334639185,213.794338063,66.917427497,33.62569691,0.128599845627,70.1923172618,2124
14.4969117155,83.7820858038,0.102843592985,0.215192692929,171.884254447,214.674159623,66.2918328592,27.5038927049,0.0,70.6766838143,2125
14.0167943646,78.0311381886,0.103274564045,0.213482599605,172.437062867,215.658066868,67.0505838888,32.9872027508,0.566779452791,60.2156114259,2126
15.1093191295,86.8102753766,0.10327989096,0.217864281782,173.041813901,216.218478543,67.0633540024,30.4712237637,0.259205324923,67.8517313002,2127
16.0598353187,81.5796327398,0.102571034488,0.221727268429,173.576120199,216.727670174,67.0500866639,33.0885858117,0.682621405319,55.6907790623,2128
14.8310723539,76.1259176708,0.103933838844,0.227650984203,174.084646681,217.40622184,68.1784657223,27.4886245795,0.478090873402,50.3026476165,2129
14.8274177823,90.2760160144,0.104464303053,0.227002166572,173.770368335,217.028205627,67.2361171148,17.7282120468,1.0,51.4799527097,2130
14.6959864482,83.9145807605,0.104757488579,0.222857849567,173.40847695,216.696155422,66.3133647841,24.4681540491,0.352315395902,65.1825519436,2131
14.4596303115,76.3623225342,0.104235174458,0.221209353394,172.958720872,216.558842778,67.2346135897,18.4825475448,0.42963136594,77.8063175167,2132
15.1326190875,87.0479880679,0.104457040883,0.218799851297,173.629645915,216.934298231,67.0498932856,31.9113068252,0.295128551844,88.9898302429,2133
14.5125394264,79.9215416412,0.103832747962,0.212182293136,173.210128565,216.65255712,65.4202769231,24.0101832279,1.0,87.9020955909,2134
15.7951577101,71.4226885204,0.103881244676,0.210310547269,172.737960495,215.963304763,66.589152031,20.1416614,0.557829329996,76.8810601412,2135
14.9188197691,81.4322190062,0.102233928993,0.207223977264,173.324432305,216.606240412,67.1921898987,24.7702942717,0.493033267026,64.2976373551,2136
14.365771992,75.9991258353,0.102407702766,0.212997553884,172.93051205,216.159662985,66.8765158788,28.1996365225,0.290646035776,64.0355004878,2137
15.6036844148,69.3794485948,0.102768259577,0.208919453588,173.474911338,216.852708947,68.7896545438,27.0588099099,0.392448746265,61.5396557536,2138
15.5967064071,80.7802161275,0.103613257243,0.20370372138,173.072590053,216.563954611,68.8399790639,20.4771002461,0.0,63.6492364981,2139
16.2722189909,75.7712153014,0.103798462581,0.201490695434,173.582533395,217.249145673,68.7649913141,23.5009391181,0.668252602592,70.9665198997,2140
16.0363725708,69.5077023878,0.103383130812,0.194093901818,174.123022502,217.954256941,70.6938679636,24.3290730539,0.440408978459,72.8411060692,2141
17.4177401125,83.1952251015,0.102663531831,0.192326223562,173.687453638,217.613480211,69.3746031169,22.5312213931,0.810958709679,90.2840695784,2142
16.8228809157,79.0407319567,0.102955486258,0.1922743503,174.246222243,218.229834993,69.0935809256,22.6500746213,0.0218149516196,88.6249668026,2143
17.0791357233,73.9520515997,0.101649030695,0.190918154086,173.850662303,217.937940576,69.130206231,28.7183373808,0.426029371708,95.5642061723,2144
16.2132324434,83.9935055886,0.101358820201,0.185075885116,173.508005916,217.537638593,68.1832611454,28.9825098148,0.177681045321,76.2549679883,2145
16.9557773313,79.826388306,0.103172936731,0.189836366144,173.060247571,217.40455102,68.3969719724,26.4163984129,0.973647677464,83.8121910155,2146
15.8885042261,72.3885497778,0.103452055823,0.198607670435,173.605381381,218.003032019,68.0247600611,25.9651014705,0.0,83.3362310838,2147
15.4287689475,83.2656213847,0.103020186488,0.197457727429,174.181763913,218.80372876,68.5392029756,29.0734604975,0.993447394695,92.0818505445,2148
14.9881182543,77.955572744,0.102914383321,0.199217909791,174.732397486,219.341563203,69.4101370258,28.040981019,0.727576112867,79.2891244942,2149
15.1230963474,69.4484192772,0.102763107312,0.188847440585,174.348465562,218.621373234,69.4025274427,26.0995519007,0.110357033422,73.3811495027,2150
15.0424376183,81.4531195789,0.103046283497,0.193289965146,173.993550111,217.935262451,69.0797011872,25.0873549764,0.78127448133,76.8342877291,2151
13.9560316521,76.8659535119,0.102926759971,0.192870855778,173.517955127,217.490542296,68.5059644999,22.2945547807,0.707552404816,73.3435650394,2152
13.7359034721,69.0678871207,0.102851679864,0.192336236934,174.147636901,218.341501438,69.9404123855,24.3560109923,0.00996354150861,70.9445896651,2153
14.4207946834,80.5693028241,0.102804068355,0.184951881221,173.807176414,217.983952606,67.6461994659,30.0382543401,5.8521145228e-05,71.5786118765,2154
15.6005069051,76.1846269216,0.103134907581,0.181108502843,174.468781966,218.346553877,67.6040184387,21.2318918017,0.22875120753,86.4700741335,2155
14.452799523,70.2311149708,0.102563900685,0.182732614546,174.115474509,217.903189154,66.4918636141,26.2678534046,0.302916853624,67.6577378142,2156
15.1289363348,84.1352781911,0.102028109361,0.181614292509,173.677138837,217.583186713,65.5062935188,23.6023002395,0.534638188651,86.2496186657,2157
15.0716899457,78.2765222648,0.102485694061,0.178249238542,173.20177186,217.294197595,65.4464545381,29.3712028287,0.432852557864,57.0999108159,2158
15.0223118803,71.4822523423,0.103341053866,0.181763013018,173.869748712,218.193903468,66.7738463961,18.2208239816,0.621676219919,66.1122821806,2159
14.9936333444,82.3812065182,0.103306873963,0.18334406334,174.489125119,218.899619402,67.3599983759,41.0420289982,0.850050764559,85.4888055457,2160
15.1051930739,79.251315531,0.103428033781,0.18510705342,174.096710741,218.270491865,66.3791146945,33.4139293111,1.0,97.031459803,2161
14.5665394174,72.8924975356,0.104347089135,0.182046622707,173.687143836,217.911489271,65.2988357982,28.3625289432,0.446959180151,122.95086437,2162
15.0531408519,83.4310315311,0.104052708407,0.184175491844,174.312775577,218.577693061,67.781630696,27.6562337956,0.555901112841,89.1629808358,2163
14.508782337,77.4949928575,0.104408560233,0.178274996333,173.872958531,218.264474132,67.578993485,22.1894695528,0.583422634953,42.2263248615,2164
14.5928080048,70.7773534869,0.103935219971,0.181530563416,174.548567223,219.116016544,67.956223097,30.0869328858,0.71999909332,50.8865778323,2165
